epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
60,0.9212237596511841,0.0002500000118743628,0.12984001636505127,0.8562318682670593,0.5197108387947083
61,0.9235137701034546,0.0002500000118743628,0.12856923043727875,0.8533333539962769,0.5281274318695068
62,0.9237886071205139,0.0002500000118743628,0.12269684672355652,0.8533333539962769,0.5279160141944885
63,0.9227809906005859,0.0002500000118743628,0.12602896988391876,0.854492723941803,0.5467089414596558
64,0.9258037805557251,0.0002500000118743628,0.12359405308961868,0.8568115830421448,0.5269519090652466
65,0.9262617826461792,0.0002500000118743628,0.12109575420618057,0.8539130687713623,0.5272719264030457
66,0.9281854033470154,0.0001250000059371814,0.11720618605613708,0.8533333539962769,0.5402272343635559
67,0.9281854033470154,0.0001250000059371814,0.11302334815263748,0.854492723941803,0.5494343638420105
68,0.9292845726013184,0.0001250000059371814,0.11268062889575958,0.8562318682670593,0.5383293628692627
69,0.9293761849403381,0.0001250000059371814,0.11309685558080673,0.8591304421424866,0.53470379114151
70,0.9294677972793579,0.0001250000059371814,0.11105553805828094,0.8573912978172302,0.5350435972213745
71,0.9316661953926086,0.0001250000059371814,0.10912775248289108,0.8573912978172302,0.5421246886253357
72,0.9324905872344971,0.0001250000059371814,0.11132823675870895,0.8527536392211914,0.5446702241897583
73,0.9315745830535889,6.25000029685907e-05,0.10803064703941345,0.8562318682670593,0.543239414691925
74,0.9357882142066956,6.25000029685907e-05,0.1090966984629631,0.8591304421424866,0.5388033986091614
75,0.9340478181838989,6.25000029685907e-05,0.10710901021957397,0.8602898716926575,0.5369649529457092
76,0.9314830303192139,6.25000029685907e-05,0.11198653280735016,0.8602898716926575,0.5379205942153931
77,0.9358798265457153,6.25000029685907e-05,0.10209854692220688,0.8608695864677429,0.5382968187332153
78,0.9361546039581299,6.25000029685907e-05,0.10381492227315903,0.8585507273674011,0.5339674353599548
79,0.9354218244552612,6.25000029685907e-05,0.10840676724910736,0.8591304421424866,0.5395349264144897
80,0.9344142079353333,3.125000148429535e-05,0.10572455078363419,0.8602898716926575,0.5377684831619263
81,0.9368874430656433,3.125000148429535e-05,0.10382500290870667,0.8568115830421448,0.5404163002967834
82,0.9361546039581299,3.125000148429535e-05,0.10119561851024628,0.8579710125923157,0.5411094427108765
83,0.9371622204780579,3.125000148429535e-05,0.10053259134292603,0.8573912978172302,0.5423452258110046
84,0.9341394305229187,3.125000148429535e-05,0.10629606246948242,0.8614493012428284,0.5405074954032898
85,0.9363378286361694,3.125000148429535e-05,0.10278400778770447,0.8631883859634399,0.5395114421844482
86,0.9375286102294922,3.125000148429535e-05,0.09943626075983047,0.8585507273674011,0.5385911464691162
87,0.9387194514274597,1.5625000742147677e-05,0.09956315159797668,0.859710156917572,0.5391021370887756
88,0.9370706081390381,1.5625000742147677e-05,0.10190995782613754,0.8585507273674011,0.539528489112854
89,0.9360629916191101,1.5625000742147677e-05,0.10094752907752991,0.8602898716926575,0.5405935049057007
90,0.9381698369979858,1.5625000742147677e-05,0.10053656995296478,0.8608695864677429,0.5397430658340454
91,0.9344142079353333,1.5625000742147677e-05,0.10463663190603256,0.859710156917572,0.5395440459251404
92,0.9350554347038269,1.5625000742147677e-05,0.10194636881351471,0.8591304421424866,0.5414037108421326
93,0.9354218244552612,1.5625000742147677e-05,0.0953739807009697,0.8591304421424866,0.5408027768135071
94,0.9381698369979858,7.812500371073838e-06,0.1001443862915039,0.8608695864677429,0.5413042902946472
95,0.936612606048584,7.812500371073838e-06,0.1002211943268776,0.8608695864677429,0.5416001081466675
96,0.9399102330207825,7.812500371073838e-06,0.09660973399877548,0.8614493012428284,0.5405954122543335
97,0.9386278390884399,7.812500371073838e-06,0.09782273322343826,0.8608695864677429,0.5414308905601501
98,0.9378034472465515,7.812500371073838e-06,0.09867677092552185,0.8614493012428284,0.5419008135795593
99,0.9386278390884399,7.812500371073838e-06,0.10048972070217133,0.862028956413269,0.5416077375411987
