epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
23,0.878790557384491,0.0010000000474974513,0.3114006519317627,0.8528863787651062,0.4801810681819916
24,0.8818371891975403,0.0010000000474974513,0.296090692281723,0.8418295979499817,0.5293365716934204
25,0.8819080591201782,0.0010000000474974513,0.2949233651161194,0.8602188229560852,0.4668929874897003
26,0.8873104453086853,0.0010000000474974513,0.2782094478607178,0.8540502786636353,0.49510058760643005
27,0.8860174417495728,0.0010000000474974513,0.28368648886680603,0.858473002910614,0.4840143620967865
28,0.8875938653945923,0.0010000000474974513,0.2768918573856354,0.8568435907363892,0.493036150932312
29,0.8877533078193665,0.0010000000474974513,0.27735862135887146,0.8618482351303101,0.46933165192604065
30,0.8903393745422363,0.0010000000474974513,0.26771610975265503,0.8597532510757446,0.4777667820453644
31,0.8905342221260071,0.0010000000474974513,0.26533034443855286,0.8592877388000488,0.4686072766780853
32,0.8917210102081299,0.0010000000474974513,0.2603495717048645,0.851489782333374,0.4944726824760437
33,0.9010379910469055,0.0005000000237487257,0.22853069007396698,0.8703445196151733,0.44612252712249756
34,0.9065821170806885,0.0005000000237487257,0.21361437439918518,0.8717411756515503,0.4438064992427826
35,0.9086899757385254,0.0005000000237487257,0.2071380466222763,0.8715083599090576,0.4437929093837738
36,0.907184362411499,0.0005000000237487257,0.20952284336090088,0.8672020435333252,0.4541482627391815
37,0.9096110463142395,0.0005000000237487257,0.20238885283470154,0.8672020435333252,0.4748883545398712
38,0.9086899757385254,0.0005000000237487257,0.20437747240066528,0.8745344281196594,0.4532177150249481
39,0.909717321395874,0.0005000000237487257,0.20144061744213104,0.8709264397621155,0.4661664068698883
40,0.9120376706123352,0.0005000000237487257,0.19042788445949554,0.8709264397621155,0.4667831361293793
41,0.9129765033721924,0.0005000000237487257,0.19036635756492615,0.8770949840545654,0.4430197477340698
42,0.9125336408615112,0.0005000000237487257,0.1914815455675125,0.873836100101471,0.4527484178543091
43,0.9148363471031189,0.0005000000237487257,0.18843382596969604,0.8732541799545288,0.45089656114578247
44,0.9151020050048828,0.0005000000237487257,0.18136084079742432,0.8769785761833191,0.4432229995727539
45,0.9155094027519226,0.0005000000237487257,0.18097801506519318,0.8726722598075867,0.4534479081630707
46,0.9152082800865173,0.0005000000237487257,0.18274489045143127,0.8740689158439636,0.4583980441093445
47,0.9168733358383179,0.0005000000237487257,0.17994698882102966,0.8753491640090942,0.4551101624965668
48,0.9195656776428223,0.0005000000237487257,0.17147459089756012,0.8741852641105652,0.4563096761703491
49,0.9219923615455627,0.0002500000118743628,0.1596747487783432,0.876396656036377,0.451729953289032
50,0.9236042499542236,0.0002500000118743628,0.15651986002922058,0.8769785761833191,0.45080775022506714
51,0.9221163392066956,0.0002500000118743628,0.16028985381126404,0.8767458200454712,0.44348329305648804
52,0.9247909784317017,0.0002500000118743628,0.1547119915485382,0.8768621683120728,0.45688095688819885
53,0.923763632774353,0.0002500000118743628,0.1525106430053711,0.8790735602378845,0.45706915855407715
54,0.9238522052764893,0.0002500000118743628,0.15388140082359314,0.8767458200454712,0.45370280742645264
55,0.9255526661872864,0.0002500000118743628,0.149785578250885,0.8787243962287903,0.4521692097187042
56,0.9284044504165649,0.0001250000059371814,0.14505352079868317,0.878607988357544,0.45406174659729004
57,0.9291129112243652,0.0001250000059371814,0.14159893989562988,0.8803538084030151,0.45017868280410767
58,0.9293963313102722,0.0001250000059371814,0.14112314581871033,0.8804702162742615,0.4501838684082031
59,0.9304591417312622,0.0001250000059371814,0.13849394023418427,0.8810521364212036,0.4530758261680603
60,0.9299631714820862,0.0001250000059371814,0.13769102096557617,0.8815177083015442,0.4460617005825043
61,0.9282804131507874,0.0001250000059371814,0.14005118608474731,0.8796554803848267,0.45564785599708557
62,0.9302642941474915,0.0001250000059371814,0.13515548408031464,0.8800046443939209,0.4558260142803192
63,0.9306716918945312,6.25000029685907e-05,0.13526196777820587,0.878607988357544,0.45687243342399597
64,0.9312739372253418,6.25000029685907e-05,0.13399091362953186,0.8809357285499573,0.45815765857696533
65,0.9307070970535278,6.25000029685907e-05,0.13281506299972534,0.8803538084030151,0.4570627808570862
66,0.9318584203720093,6.25000029685907e-05,0.13135898113250732,0.88116854429245,0.45485520362854004
67,0.9311498999595642,6.25000029685907e-05,0.13341274857521057,0.8804702162742615,0.45657917857170105
68,0.9321772456169128,6.25000029685907e-05,0.1295703947544098,0.8809357285499573,0.4575888216495514
69,0.9320355653762817,6.25000029685907e-05,0.12999072670936584,0.8815177083015442,0.4597266614437103
70,0.9316635727882385,3.125000148429535e-05,0.12941570580005646,0.8820996284484863,0.4566892683506012
71,0.9323012828826904,3.125000148429535e-05,0.12953190505504608,0.8807029724121094,0.45531246066093445
72,0.9317344427108765,3.125000148429535e-05,0.12855264544487,0.88116854429245,0.4546191096305847
73,0.9328680634498596,3.125000148429535e-05,0.12898679077625275,0.8807029724121094,0.4525443911552429
74,0.9330629110336304,3.125000148429535e-05,0.12751245498657227,0.8810521364212036,0.4567777216434479
75,0.9333109259605408,3.125000148429535e-05,0.12712375819683075,0.8801210522651672,0.46071383357048035
76,0.932549238204956,3.125000148429535e-05,0.12817208468914032,0.8796554803848267,0.4600819945335388
77,0.9335765838623047,1.5625000742147677e-05,0.12428969889879227,0.880586564540863,0.45593318343162537
78,0.9331868886947632,1.5625000742147677e-05,0.12681856751441956,0.8803538084030151,0.45676565170288086
79,0.9325138330459595,1.5625000742147677e-05,0.13013963401317596,0.880586564540863,0.45968714356422424
80,0.9329920411109924,1.5625000742147677e-05,0.12753291428089142,0.8807029724121094,0.4594680964946747
81,0.9328149557113647,1.5625000742147677e-05,0.12524013221263885,0.8801210522651672,0.45866164565086365
82,0.9319646954536438,1.5625000742147677e-05,0.1285298466682434,0.8794227242469788,0.4580206573009491
83,0.9335588812828064,1.5625000742147677e-05,0.12362276762723923,0.8801210522651672,0.45982012152671814
84,0.9336651563644409,7.812500371073838e-06,0.12343525141477585,0.8802374005317688,0.4601774215698242
85,0.9336651563644409,7.812500371073838e-06,0.12411528080701828,0.8798882961273193,0.45943713188171387
86,0.9335234761238098,7.812500371073838e-06,0.12629805505275726,0.880586564540863,0.46030375361442566
87,0.9352415800094604,7.812500371073838e-06,0.12298833578824997,0.879771888256073,0.46210184693336487
88,0.93311607837677,7.812500371073838e-06,0.12332042306661606,0.8801210522651672,0.45829614996910095
89,0.9337005615234375,7.812500371073838e-06,0.126717671751976,0.8801210522651672,0.45929086208343506
90,0.9336651563644409,7.812500371073838e-06,0.1235860139131546,0.879771888256073,0.46052759885787964
